,DealNumber,AcquirorCUSIP,TargetCUSIP,TargetPublicStatus,ofSharesAcq,seekingtoownaftertrans,PercentofSharesHeldatAnnoun,OwnedAfterTransaction,edate,AcquirorFullName,TargetName,AcquirorPrimarySICCode,TargetPrimarySICCode,ValueofTransactionmil,Form,ConsiderationStructure,ConsidStructureDescription,NumberofBidders,Attitude,SharePricePaidbyAcquirorfort,OfferPricetoTargetStockPricet,Z,dealno,carwindow1_acq,carwindow2_acq,carwindow3_acq,carwindow4_acq,carwindow5_acq,carwindow6_acq,carwindow5_tar,carwindow4_tar,carwindow3_tar,carwindow2_tar,carwindow1_tar,acqprem1,acqprem2,gvkey_a,cusip8_comp_a,datadate_compu_a,cusip_compu_a,conm_compu_a,at_a,intan_a,re_a,sale_a,xad_a,xrd_a,costat_compu_a,sic_compu_a,ipodate_compu_a,ebit_ta_a,mktcap_a,dep_ta_a,rd_ta_a,mdr_a,fa_ta_a,mb_a,bdr_a,abs_a,unabs_a,pot_a,gvkey_t,cusip8_comp_t,datadate_compu_t,cusip_compu_t,conm_compu_t,at_t,re_t,sale_t,xad_t,xrd_t,costat_compu_t,ebit_ta_t,mktcap_t,dep_ta_t,rd_ta_t,mdr_t,fa_ta_t,mb_t,bdr_t,abs_t,unabs_t,pot_t,R,Acq Density,Target Density,TNIC 3 years avg,TNIC > 3 years avg
2225,768734020,1957,87924V,Public,100,100,,100,6/24/1998,AT&T Corp,Tele-Communications Inc,4813,4841,53592.491,Merger,OTHER,Other,1,Friendly,55.78,60.53,61.4,768734020,-0.09773574,-0.128696695,-0.116344281,-0.124215245,-0.142968476,-0.159772381,0.079189755,0.061207276,0.053564675,0.07022088,0.070873782,1.605179906,1.605179906,1581,195750,13514,1957505,AT&T CORP,55552,9396,3125,52184,2667,640,I,4813,,0.176141277,70418.78906,0.049323156,0.011520738,0.128067985,0.356314808,1.453805208,0.186185911,0.298731416,0.008211791,0.128067985,10393,87924V10,13514,87924V101,TELE-COMM TCI GROUP  -SER A,27154,,6790,,,I,0.002467408,8674.72168,0.039662667,0,0.647350729,0.276865274,0.930128932,0.586432934,0.282768786,,0.647350729,,,,,
2226,768881020,126920,64120U,Public,100,100,,100,6/22/1998,Cabletron Systems Inc,NetVantage Inc,3679,3613,94.007,Merger,SHARES,Stock Only,1,Friendly,8.58,12.49,54.18,768881020,-0.045739684,-0.024932241,-0.040005427,-0.018326454,0.022195948,0.120240219,0.011302673,0.100718841,0.215693071,0.291626692,0.325779378,1.125245929,1.125245929,15354,29363740,13573,293637401,ENTERASYS NETWORKS INC,1306.855,0,813.106,1406.552,,161.674,I,3576,10742,0.259937018,4708.687988,0.038033295,0.123712271,0,0.151934996,3.603068352,0,0.318611056,1.774641275,0,31760,64120U10,13514,64120U104,NETVANTAGE INC  -CL A,21.964,-21.398,26.563,,4.313,I,-0.437215447,64.54799652,0.02103442,0.196366787,0,0.071617194,2.938808918,0,0.337725401,0.655148089,0,,,,,
2227,769093020,15114R,898528,Public,100,100,,100,6/24/1998,Cell Pathways Holdings Inc,Tseng Laboratories Inc,2834,3577,174.749,Merger,SHARES,Stock Only,1,Friendly,11.59,445.18,330.99,769093020,,,,,,,-0.015326777,0.018452609,0.023976974,0.06665957,-0.042997748,5.454117775,5.454117775,115750,15114R10,13514,15114R101,CELL PATHWAYS INC,,,,,,,I,2834,14187,,,,,,,,,,,,10754,89852810,13514,898528104,TSENG LABORATORIES INC,51.539,38.66,26.231,,14.561,I,-0.413997173,59.640625,0.027784785,0.2825239,0,0.181086168,1.157194018,0,0.50710988,4.306766987,0,,,,,
2228,769662020,373865,31867L,Public,100,100,,100,6/25/1998,"German American Bancorp, Jasper,Indiana","1st Bancorp,Vincennes,Indiana",6022,6712,55.872,Merger,SHARES,Stock Only,1,Friendly,50.94,81.93,78.74,769662020,-0.015143876,-0.026217651,-0.043532662,-0.043567117,-0.049293697,-0.052318443,0.474111199,0.444045991,0.459542513,0.509043932,0.508441448,1.81928575,1.81928575,28278,37386510,13514,373865104,GERMAN AMERICAN BANCORP INC,397.506,1.774,12.005,30.092,0,,A,6020,,0.014950718,73.11182404,0.002357197,0,0.02826998,0.025337983,0.189277202,0.005350863,0.242157385,,0.02826998,18284,31867L10,13695,31867L100,1ST BANCORP IND,270.49,18.993,22.792,0,,I,0.002114681,20.98325157,0.001852194,0,0.826983988,0.011922807,0.448368698,0.37079376,0.215601966,,0.826983988,,,,,
2229,769883020,742925,79377R,Public,100,100,,100,6/25/1998,Proffitt's Inc,Saks Holdings Inc,5311,5311,3282.321,Merger,HYBRID,Cash and Stock Combination,1,Friendly,33.36,41.97,25.62,769883020,-0.027749589,-0.013483787,-0.05775835,-0.058455069,-0.03808257,-0.132861122,0.165352643,0.108929105,0.138764739,0.101037353,0.047950499,1.419574499,1.419574499,13380,79377W10,13545,79377W108,SAKS INC,1403.796,277.472,168.858,1922.084,68.602,0,I,5311,10015,0.068463653,1015.580017,0.02923288,0,0.336513638,0.363658249,1.090380669,0.366927952,0.229179367,0.013444483,0.336513638,62915,79377R10,13545,79377R109,SAKS HOLDINGS INC,1572.863,-814.973,1944.862,52.9,0,I,0.070796378,1802.625,0.042581584,0,0.28213504,0.523936272,1.596510291,0.450431496,0.250829607,0.173511446,0.28213504,,,,,
2230,770415020,718009,210723,Public,100,100,,100,6/29/1998,Philadelphia Suburban Corp,Consumers Water Co,4941,4941,460.49,Merger,HYBRID,Cash and Stock Combination,1,Friendly,29.89,39.85,30.68,770415020,0.034716263,0.026155429,0.05265408,0.043559294,0.00453718,-0.003294094,0.288650304,0.202303126,0.230038643,0.102834821,0.108706914,1.398362517,1.398362517,8542,03836W10,13514,03836W103,AQUA AMERICA INC,582.944,0,49.272,122.503,,,A,4941,,0.084159024,381.5801392,0.022417247,0,0.381658047,0.862755239,1.064119577,0.404021651,,0.033704124,0.381658047,3444,21072310,13514,210723102,CONSUMERS WATER CO,457.841,21.597,107.385,,,I,0.054145433,157.1759949,0.0264131,0,0.55001545,0.890193343,0.765213251,0.419612944,,0.043643676,0.55001545,,,,,
2231,770668020,492914,239423,Public,100,100,,100,6/29/1998,Key Energy Group Inc,Dawson Production Services Inc,1381,1389,350.871,Merger,CASHO,Cash Only,1,Hostile,17.5,66.67,50.54,770668020,-0.067915529,-0.151984528,-0.178120077,-0.195377067,-0.172065362,-0.232290462,0.33234185,0.243069246,0.219749019,0.196065143,0.177315876,1.666666627,1.666666627,11644,49291410,13695,492914106,KEY ENERGY SERVICES INC,320.095,9.256,16.918,162.521,,,A,1381,,0.069145098,219.0519257,0.035676908,0,0.442926288,0.650388181,1.228444457,0.544110358,0.113966808,1.258342862,0.442926288,62441,23942310,13604,239423106,DAWSON PRODUCTION SERVICES,273.736,9.391,92.628,,,I,0.03920931,136.2935028,0.028655346,0,0.513691664,0.532049119,1.023838639,0.525937378,0.159670949,2.240868092,0.513691664,,,,,
2232,770682020,235774,88665,Public,100,100,,100,6/29/1998,Dan River Inc,Bibb Co Inc,2211,2211,257.937,Merger,CHOICECS,Choice between Cash or Stock or Combination of Both,1,Friendly,16.5,,,770682020,-0.012942526,0.021051571,0.01330078,-0.043350644,-0.111593999,-0.080994613,,,,,,,,62898,23577410,13514,235774106,DAN RIVER INC  -CL A,321.05,1.008,13.089,379.567,,,I,2211,13783,0.085419714,,0.064771846,0,1,0.546176612,0.558149815,0.527855456,0.120329216,0.107404567,1,2196,8866510,9221,88665104,BIBB CO,134.932,49.866,226.819,,,I,0.080803663,37.08449936,0.038537931,0,0.494537771,0.38815847,0.543736815,0.268898398,0.089441359,0.023198327,0.494537771,,,,,
2233,770895020,45669P,449854,Public,100,100,,100,6/29/1998,Information Advantage Software Inc,IQ Software Corp,7372,7372,62.41,Merger,SHARES,Stock Only,1,Friendly,,,,770895020,-0.089651227,-0.034760535,0.003614473,-0.073268913,-0.181663364,-0.264951944,0.001557036,0.004926244,0.050727539,0.046191566,0.035410251,,,66056,45669P10,13545,45669P101,INFORMATION ADVNTGE SOFTWARE,5.918,0,-20.333,11.746,,3.189,I,7372,13865,-1.391010404,,0.079418726,0.538864434,1,0.218654945,3.285569429,0.34369719,1.420568705,0.132846937,1,25801,44985410,13545,449854108,IQ SOFTWARE CORP,25.295,8.915,24.678,1.304,2.074,I,0.112275153,73.20600128,0.036370825,0.081992485,0,0.064400077,2.894089699,0,0.719669342,2.95631218,0,,,,,
2234,771417020,592903,501842,Public,100,100,,100,07-01-1998,Metzler Group Inc,Lecg Inc,8741,8742,294.448,Merger,SHARES,Stock Only,1,Friendly,21.98,41.77,48.98,771417020,-0.081729859,0.007407682,0.017732808,0.019120462,0.080111511,0.077852011,0.209033996,0.220664501,0.231267422,0.249140874,0.213240236,1.418064475,1.418064475,63724,63935N10,13879,63935N107,NAVIGANT CONSULTING INC,50.764,,12.162,83.661,,,A,8742,13431,0.305689067,568.8922729,0.018063983,0,0.002785367,0.056831613,11.23791027,0.031301711,0.216444939,1.438583612,0.002785367,66063,50184210,13879,501842108,LECG INC,45.056,0.202,44.11,,,I,0.197798297,113.9950027,0.015247691,0,0,0.079545453,2.530073643,0,0.183949217,1.453009486,0,,,,,
2235,771930020,238341,712574,Public,100,100,,100,07-06-1998,Davel Communications  Inc,Peoples Telephone Co Inc,4899,4813,114.458,Merger,SHARES,Stock Only,1,Friendly,5.86,118.01,80.31,771930020,-0.08443141,-0.032733914,-0.01751755,-0.022101728,-0.057431173,-0.053985473,0.54524833,0.507801533,0.527787805,0.453629941,0.464568615,2.180059433,2.180059433,29038,23834110,13879,238341101,DAVEL COMMUNICATIONS INC,52.958,0,17.239,47.008,,,I,4899,12346,0.135881275,118.0394974,0.081498548,0,0.065710798,0.651988387,2.385692358,0.156765744,0.334666431,0.559259236,0.065710798,15472,71257410,13879,712574102,PEOPLES TELEPHONE CO INC,131.317,-77.133,114.88,,,I,-0.004995546,59.76257324,0.162233368,0,0.629281878,0.383514702,1.361442685,0.772519946,0.376114219,0.732289314,0.629281878,,,,,
2236,771944020,868316,373691,Public,100,100,,100,07-06-1998,Superior Services Inc,GeoWaste Inc,4953,4953,62.189,Merger,SHARES,Stock Only,1,Friendly,2.65,3.39,17.78,771944020,-0.102291971,-0.170668781,-0.096083194,-0.088158101,-0.155635104,-0.149681211,-0.065518245,-0.004944558,-0.063288003,-0.017796848,-0.017734524,1.033944607,1.033944607,62339,86831610,13879,868316100,SUPERIOR SERVICES INC,366.992,64.493,42.859,177.833,,,I,4953,13216,0.089070059,695.0789795,0.065017767,0,0.00737033,0.574859917,1.908052444,0.014062976,0.141323596,1.123851895,0.00737033,11054,37369110,13879,373691104,GEOWASTE INC,32.109,0.546,19.397,,,I,0.015260519,22.6067791,0.11532592,0,0.303973734,0.513532043,1.011547446,0.307483882,0.203845963,0.170551583,0.303973734,,,,,
2237,772063020,269246,819491,Priv.,100,100,,100,07-06-1998,E Trade Group Inc,ShareData Inc,6211,3571,29,Merger,SHARES,Stock Only,1,Friendly,,,,772063020,-0.01910363,-0.034776933,0.102056712,0.056616273,0.458151311,0.36601457,,,,,,,,63501,26924640,13787,269246401,E TRADE FINANCIAL CORP,989.903,0,14.176,155.861,,,A,6211,13377,0.038629036,1816.879028,0.003602373,0,0.005147078,0.01899378,1.844907045,0.00949588,0.311598152,0.322049081,0.005147078,9636,81949130,10773,819491309,SHAREDATA INC,3.25,-6.758,9.104,0.487,0.505,I,0.333846152,5.106249809,0.020307692,0.155384615,0.199678704,0.061230768,1.980692267,0.39199999,0.460237265,0.000591017,0.199678704,,,,,
2238,772120020,20903,247509,Public,100,100,,100,07-06-1998,Alpha Microsystems,Delta Computec Inc,3571,7379,8.2,Merger,HYBRID,Cash and Stock Combination,1,Friendly,,,,772120020,0.510337532,0.326928288,0.255759567,0.305678964,0.270369649,0.171680242,,,,,,,,1334,62936910,13573,629369109,NQL INC,17.195,,-17.406,23.512,0.795,1.5,I,7373,,-0.157662109,24.34950066,0.120209366,0.087234661,0.002825726,0.170514688,1.42009306,0.004012795,0.446495414,2.351973772,0.002825726,11881,24750910,13818,247509102,DELTA COMPUTEC INC,6.026,-7.163,13.376,,,I,0.191005632,1.825199246,0.113674082,0,0.697824657,0.489545316,1.00235641,0.69946897,0.224656105,0.004761905,0.697824657,,,,,
2239,772699020,29476L,590438,Public,100,100,,100,07-08-1998,Equity Residential,Merry Land & Investment Co Inc,6798,6798,1986.38,Merger,HYBRID,Cash and Stock Combination,1,Friendly,24.98,14.5,15.16,772699020,-0.025133578,-0.013555915,-0.013981886,-0.031930231,0.000822134,0.017913435,0.144798726,0.126831993,0.110160321,0.091160491,0.0820181,1.145214915,1.145188689,28733,29476L10,13879,29476L107,EQUITY RESIDENTIAL,7094.631,0,-133.129,747.321,,0,A,6798,12276,0.042347375,4504.31543,,0,0.395607948,,1.197292924,0.415571004,,,0.395607948,7273,59043810,13879,590438107,MERRY LAND & INVESTMENT CO,1427.881,-15.575,217.961,,0,I,0.068211563,896.1738892,,0,0.400254071,,1.235350013,0.418859839,,,0.400254071,,,,,
2240,773076020,33646K,745860,Public,100,100,,100,07-09-1998,"First Source Bancorp, Woodbridge,New Jersey",Pulse Bancorp Inc,6035,6021,98.75,Merger,SHARES,Stock Only,1,Friendly,,,,773076020,-0.061429329,-0.092124589,-0.097696558,-0.09503857,-0.091299571,-0.124366015,0.062276732,0.066612676,0.06538327,0.083656348,0.063425601,,,25526,33640T10,13879,33640T103,FIRST SENTINEL BANCORP INC,1049.316,8.806,59.033,76.023,0.601,,I,6036,,0.014082507,436.8720093,0.003001956,0,0.214063913,0.012471934,0.529737473,0.11339768,0.169974878,,0.214063913,17031,74586010,13787,745860106,PULSE BANCORP INC,526.016,43.448,36.601,0.381,,I,0.016879715,73.94400024,0.00028136,0,0.477866679,0.002515133,0.269229472,0.128655791,0.0962542,,0.477866679,,,,,
2241,773094020,989207,290382,Public,100,100,,100,07-09-1998,Zebra Technologies Corp,Eltron International Inc,3569,3579,287.658,Merger,SHARES,Stock Only,1,Friendly,36,57.38,34.58,773094020,-0.041119851,-0.022059673,-0.071667559,-0.100402325,-0.141137317,-0.084374033,0.188626885,0.206010461,0.204804227,0.121436432,0.165461823,1.573770523,1.573770523,24405,98920710,13879,989207105,ZEBRA TECHNOLOGIES CP  -CL A,203.584,0,149.324,192.071,,10.784,A,3560,11549,0.327967823,723.0737305,0.020998703,0.052970767,0.000349773,0.062642448,3.552964449,0.00124273,0.236501083,5.70853281,0.000349773,29695,29038210,13879,290382100,ELTRON INTERNATIONAL INC,66.862,30.669,105.029,1.955,7.127,I,0.278469086,225.5440063,0.040785499,0.106592685,0,0.155319914,3.373276472,0,0.25726229,1.031946421,0,,,,,
2242,773650020,232820,27397,Public,100,100,,100,07-09-1998,Cytec Industries Inc,American Materials & Technologies Corp,2899,2273,34.774,Merger,HYBRID,Cash and Stock Combination,1,Friendly,6,81.1,100,773650020,-0.029727699,-0.040661052,-0.05575991,-0.072460555,-0.041520745,-0.054493237,0.573002815,0.61527133,0.649277627,0.652296066,0.688960314,1.811047435,1.811047435,29511,23282010,13879,232820100,CYTEC INDUSTRIES INC,1614.1,295.6,324.6,1290.6,,44.7,A,2890,,0.097639553,2118.595215,0.045288395,0.027693452,0.132645801,0.39012453,1.513348103,0.200731054,0.178211689,0.017066667,0.132645801,63187,2739710,13879,27397108,AMERICAN MATLS & TECH CORP,23.059,-5.237,30.386,,1.639,I,-0.239429295,8.695450783,0.052170519,0.071078539,0.491864085,0.270393342,0.742115915,0.365020156,0.329460949,0.214332461,0.491864085,,,,,
2243,774272020,766907,208469,Public,100,100,,100,7/14/1998,Ringer Corp,Consep Inc,2879,2879,12.389,Merger,SHARES,Stock Only,1,Friendly,1.25,7.87,10.84,774272020,-0.078250378,0.00468417,-0.052554794,-0.087960199,-0.01718726,-0.068723068,0.564206481,0.55857408,0.441093624,0.435225159,0.367370963,1.081314921,1.081314921,23135,92336620,13787,923366207,VERDANT BRANDS INC,14.615,6.654,-22.771,18.906,,0.972,I,2870,11219,-0.026890181,22.07196426,0.042148478,0.066507012,0.062919341,0.029421827,1.611629486,0.101402663,0.469163239,1.3685534,0.062919341,29694,20846910,13879,208469106,CONSEP INC,25.678,-29.191,39.204,,1.204,I,-0.054404549,14.18999958,0.045642182,0.046888385,0.228385001,0.215008959,0.716177285,0.163564146,0.282649726,0.203183413,0.228385001,,,,,
2244,774606020,319829,845186,Public,100,100,,100,7/16/1998,First Commonwealth Financial Corp,"Southwest National Corp, Greensburgh,Pennsylvania",6021,6021,269.77,Merger,SHARES,Stock Only,1,Friendly,88.63,80.88,80.88,774606020,-0.09353698,-0.112434432,-0.102715187,-0.110251039,-0.102883376,-0.117026523,0.417625248,0.449122816,0.436916292,0.469249636,0.440162897,1.808775544,1.808775544,18241,31982910,13879,319829107,FIRST COMMONWLTH FINL CP/PA,2929.315,,182.769,219.654,,,A,6020,,0.015042083,772.9767456,0.001971451,0,0.33361128,0.011121372,0.395979524,0.132103235,0.208163753,,0.33361128,17129,84518610,13879,845186105,SOUTHWEST NATIONAL CORP,739.242,47.617,60.659,0,,I,0.017333971,150.1849976,0.001701743,0,0.059674673,0.012111055,0.216053739,0.012892936,0.216901034,,0.059674673,,,,,
2245,775123020,867914,226091,Public,100,100,,100,7/20/1998,"SunTrust Banks Inc,Atlanta, Georgia","Crestar Financial Corp, Richmond,Virginia",6021,6022,9603.107,Merger,SHARES,Stock Only,1,Friendly,83.94,55.98,40.34,775123020,-0.09745013,-0.097625859,-0.110088147,-0.097378202,-0.111363746,-0.09997458,0.153830111,0.164651632,0.162404492,0.165733144,0.167714715,1.559846163,1.559846163,10187,86791410,13879,867914103,SUNTRUST BANKS INC,57982.699,292.37,4742.484,4584.976,,,A,6020,,0.017694347,14982.25488,0.002648721,0,0.437318981,0.016628563,0.459215462,0.200823635,0.262396127,,0.437318981,10992,22609110,13879,226091106,CRESTAR FINANCIAL CORP,24928.5,1162.039,1997.023,,,I,0.01906986,6350.939941,0.002632288,0,0.469489187,0.019500211,0.480228156,0.225461945,0.246397763,,0.469489187,,,,,
2246,775202020,253922,31738T,Public,100,100,,100,7/20/1998,"Dime Community Bancshares Inc, Brooklyn,New York",Financial Bancorp Inc,6035,6035,72.12,Merger,CHOICECS,Choice between Cash or Stock or Combination of Both,1,Friendly,39.76,34.78,20.48,775202020,-0.022815023,-0.031090967,-0.04730022,-0.098240614,-0.13822341,-0.120137081,0.076733708,0.110909313,0.103084281,0.105913825,0.132935196,1.347796559,1.347796559,63135,25392210,13695,253922108,DIME COMMUNITY BANCSHARES,1315.026,26.433,96.726,93.163,0,,A,6035,13326,0.015138104,261.8599854,0.001828861,0,0.34763816,0.010642375,0.305243373,0.106114253,0.171055034,,0.34763816,30613,31738T10,13787,31738T100,FINANCIAL BANCORP INC,296.956,14.204,20.755,0.062,,I,0.014931506,38.47499847,0.001070866,0,0.579393268,0.008189766,0.308042258,0.178477615,0.21011804,,0.579393268,,,,,
2247,775513020,404100,902941,Public,100,100,,100,7/20/1998,HBO & Co,US SerVis Inc,7373,7371,60.72,Merger,SHARES,Stock Only,1,Friendly,5.35,151.62,85.98,775513020,0.132735118,-0.004475399,-0.095282704,-0.196956769,-0.172270596,-0.125385031,0.524752617,0.522804737,0.531176209,0.750554383,0.757224143,2.517647028,2.517647028,5399,40410010,13879,404100109,HBO & CO,1312.586,174.233,315.15,1203.204,,96.759,I,7373,,0.182228059,10146.24023,0.033648841,0.073716313,0.000100717,0.077258937,7.730741024,0.000778616,0.31088993,1.081390142,0.000100717,12636,90294110,13604,902941103,US SERVIS INC,20.739,-8.805,21.64,,1.872,I,-0.138531268,19.84687424,0.035536911,0.090264715,0.013078153,0.085008919,1.495389104,0.012681422,0.391820699,1.605490446,0.013078153,,,,,
2248,775528020,764556,72883,Priv.,100,100,,100,7/20/1998,"Richmond County Financial Corp,Staten Island,New York","Bayonne Bancshares,Bayonne, New Jersey",6036,6035,177.748,Merger,SHARES,Stock Only,1,Friendly,19.03,,,775528020,-0.070555344,-0.067866437,-0.06566342,-0.081387907,-0.088768862,-0.084071331,0.049829811,0.020879809,0.016483901,-0.00105904,-0.009852303,,,66476,76455610,13695,764556106,RICHMOND COUNTY FINL CORP,993.37,0,84.572,68.642,0.817,,I,6036,13927,0.02032274,,0.001249283,0,,0.012138478,0,0,0.188120976,,,31297,7288310,13604,72883101,BAYONNE BANCSHARES,577.004,36.322,39.33,0.069,,I,-0.005304989,74.32624054,,0,0.504241347,0.01007272,0.259832233,0.131018162,0.23117213,,0.504241347,,,,,
2249,777200020,404100,452921,Public,100,100,,100,7/23/1998,HBO & Co,IMNET Systems Inc,7373,7373,261.515,Merger,SHARES,Stock Only,1,Friendly,25.29,62.49,59.3,777200020,-0.136140421,-0.067150235,0.015498916,0.042863641,-0.046533212,0.010266354,0.551051259,0.493308544,0.497546494,0.460504085,0.380381793,1.625007987,1.625007987,5399,40410010,13879,404100109,HBO & CO,1312.586,174.233,315.15,1203.204,,96.759,I,7373,,0.182228059,10146.24023,0.033648841,0.073716313,0.000100717,0.077258937,7.730741024,0.000778616,0.31088993,1.081390142,0.000100717,61039,45292110,13695,452921109,IMNET SYSTEMS INC,85.853,-13.538,50.184,,5.194,I,0.103257895,302.605957,0.013010611,0.060498755,0,0.072705671,3.524698734,0,0.482922852,1.291103721,0,,,,,
2250,777574020,253859,45766A,Public,100,100,,100,7/23/1998,Digital Microwave Corp,Innova Corp,3663,3663,115.743,Merger,SHARES,Stock Only,1,Friendly,6.83,30,36.5,777574020,-0.097717144,-0.126306057,-0.139230624,-0.175672308,-0.240142167,-0.226226583,0.065644898,0.193085775,0.203713894,-0.048904631,-0.020601954,1.300952435,1.300952435,13329,86279T10,13604,86279T109,STRATEX NETWORKS INC,170.206,0,-4.148,178.344,,10.596,I,3663,10000,0.082171015,356.3367615,0.034017604,0.062253974,0.0079484,0.104144387,2.110335588,0.016773792,0.256061316,1.110319853,0.0079484,19075,45766A10,13879,45766A106,INNOVA CORP,56.795,-41.381,36.1,,4.602,I,-0.009050092,208.6199951,0.023435162,0.08102826,0.00984366,0.19603838,3.709727764,0.0365173,0.327673137,2.82046628,0.00984366,,,,,
2251,777931020,77853,362320,Public,100,100,,100,7/24/1998,Bell Atlantic Corp,GTE Corp,4813,4813,53414.579,Merger,HYBRID,Cash and Stock Combination,1,Friendly,54.9,-4.94,-2.73,777931020,-0.004691479,0.024527665,0.04589656,0.046910465,0.03983004,0.078179434,0.011585891,-0.008425774,0.015733877,-0.020893238,-0.024623787,0.950649321,0.950649321,2136,92343V10,13879,92343V104,VERIZON COMMUNICATIONS INC,53964.1,,708.3,30367.9,397,,A,4812,,0.098960228,70666.04688,0.103168584,0,0.217205286,0.649309456,1.672853708,0.363352686,,0.076360121,0.217205286,4961,36232010,13879,362320103,GTE CORP,42142,2129,23260,,122,I,0.135280713,50055.5,0.092212044,0.002894974,0.263320953,0.571401477,1.612346411,0.42456457,0.196044713,0.055990245,0.263320953,,,,,
2252,778480020,640938,23249P,Public,100,100,,100,7/28/1998,Network Associates Inc,CyberMedia Inc,7372,7372,130.146,Merger,CASHO,Cash Only,1,Friendly,9.5,117.14,38.18,778480020,-0.019091025,-0.035934336,-0.0499341,-0.073316589,-0.015677212,-0.072295733,0.365988553,0.418845445,0.25246042,0.182169586,0.215286568,2.17142868,2.17142868,25783,57906410,13879,579064106,MCAFEE INC,641.67,,223.152,600.803,19.4,113.696,I,7372,11967,0.124495454,3697.072754,0.050130129,0.177187651,0,0.044524442,5.761641979,0,0.529837549,1.158203244,0,63843,23249P10,13879,23249P107,CYBERMEDIA INC,60.103,-21.069,71.227,,,I,-0.145683244,188.4557343,0.013476864,0,0.0000902,0.069730297,3.135828972,0.000282848,0.782526314,1.181859374,0.0000902,,,,,
2253,778543020,17275R,865628,Public,100,100,,100,7/27/1998,Cisco Systems Inc,Summa Four Inc,3577,3661,116,Merger,SHARES,Stock Only,1,Friendly,,,,778543020,-0.010432335,0.013600605,0.036905013,0.020471834,0.076831117,0.135732919,0.366989195,0.334071696,0.325858295,0.255425632,0.278151572,,,20779,17275R10,13726,17275R102,CISCO SYSTEMS INC,5451.984,,2526.422,6440.171,,1206.569,A,3576,11004,0.346455872,53368.50781,0.03892161,0.221308231,0,0.085538037,9.788823128,0,0.320348948,1.138804317,0,28910,86562810,13604,865628101,SUMMA FOUR INC,56.453,13.192,44.316,,10.478,I,0.048128534,41.69250107,0.043026943,0.18560572,0,0.075549573,0.738534749,0,0.55677408,1.34686017,0,,,,,
